"dt_ini","dt_fin","id_cnpj","reg","uf","vl_or","cod_rec","id_importation","id_tenant","dt_created","dt_updated","year","month","day","hour","minute","rown"
"01/12/2023","31/12/2023","09017661000609",E300,MG,10.31,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000790",E300,MG,57.16,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000790",E300,RS,64.75,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000102",E300,BA,124.67,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,RJ,3410.190000000001,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000528",E300,MS,73.77,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000528",E300,ES,68.2,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661001095",E300,RJ,40.47,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,CE,2393.45,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,TO,870.38,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,AM,1937.4299999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,BA,192.81,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000790",E300,MG,156.48,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000609",E300,MT,3922.6299999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000528",E300,DF,116.27,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,PI,1205.51,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,SE,5247.339999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2022","31/10/2022","09017661000609",E300,RJ,5807.190000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000366",E300,RJ,32.1,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000609",E300,RJ,4348.509999999999,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000609",E300,GO,12735.139999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,PE,63.78,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,MG,9008.29,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,PR,14236.110000000013,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,RJ,9814.980000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,RN,389.74,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,RO,2418.6900000000005,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,MG,32.06,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000528",E300,AC,115.88,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,ES,1751.9999999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,PB,1400.12,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000528",E300,PR,605.8800000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000528",E300,CE,166.4,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2022","31/10/2022","09017661000609",E300,DF,4745.110000000002,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,PR,9283.28,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000528",E300,RS,92.2,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000951",E300,MG,71.76,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661001095",E300,SP,22.74,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000609",E300,CE,3191.9900000000007,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,PE,10516.08,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,SE,2074.42,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,SC,3243.31,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,RS,5163.159999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,MG,32039.769999999982,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,SC,143.31,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000609",E300,MS,4580.160000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000609",E300,RN,2851.2799999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000528",E300,BA,937.4300000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661001095",E300,SP,91.59,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000285",E300,MA,33.02,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000528",E300,MS,547.55,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2022","31/10/2022","09017661000609",E300,BA,20.35,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000528",E300,MG,208.02,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2022","31/10/2022","09017661000609",E300,TO,412.33000000000004,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000528",E300,PR,186.19,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,AP,96.08,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000609",E300,RJ,3916.239999999998,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000528",E300,SC,440.13999999999993,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000528",E300,GO,420.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,AL,2.06,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000528",E300,MT,100.22,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000528",E300,RJ,23.89,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,MT,3052.32,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000609",E300,MA,1594.27,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000528",E300,SE,193.5,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000609",E300,BA,5280.35,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000609",E300,ES,2507.6799999999994,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000528",E300,PE,162.8,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2023","31/10/2023","09017661000609",E300,PA,1230.26,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000609",E300,RR,187.67,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000951",E300,GO,126.6,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000609",E300,RO,1333.0099999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000102",E300,PE,296.44,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,PA,1812.0799999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,AL,870.71,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,PA,1202.34,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,AM,403.01,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,ES,2050.9,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000528",E300,MG,277.72,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,GO,135.73,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,RJ,4.08,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,RO,491.36,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,MA,1017.22,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,AC,258.9,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,BA,4548.28,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000528",E300,MT,215.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,MT,3281.19,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661001095",E300,SC,71.18,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000951",E300,GO,49.88,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000951",E300,RJ,181.7,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000102",E300,PR,447.3,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,PB,2607.85,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661001095",E300,PE,95.67,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,RS,11350.280000000002,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,AL,1484.1399999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,MG,13796.060000000007,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000528",E300,GO,105.7,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,PB,1978.2,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,PE,4896.12,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,RS,6445.459999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,RN,602.49,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,AM,2768.4700000000007,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000790",E300,MG,94.99,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,ES,496.55999999999995,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,PI,2948.47,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000790",E300,RS,85.7,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,RO,2524.500000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,CE,1197.4299999999998,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,BA,109.0,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000528",E300,RJ,100.82000000000001,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000102",E300,MS,56.0,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E300,AM,588.25,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000447",E300,PR,87.15,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000609",E300,PB,8469.400000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,AL,1754.4,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,SC,4395.35,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,AL,50.68000000000001,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2022","31/12/2022","09017661000609",E300,RJ,8203.329999999993,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661001095",E300,SC,206.12,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,BA,6893.2699999999995,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,MS,4618.25,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,MT,2809.7999999999997,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,PE,2296.3500000000004,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,RO,842.26,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,TO,746.8900000000001,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,CE,2560.48,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/10/2022","31/10/2022","09017661000609",E300,MT,2704.9299999999994,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000528",E300,RJ,228.03,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000609",E300,TO,1372.0500000000002,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,ES,1314.4099999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000609",E300,SE,2042.63,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,AM,2160.8299999999995,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E300,RS,4325.740000000002,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,BA,5837.709999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,RO,264.87,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E300,SC,3891.5,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000102",E300,PE,197.66,"100110","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2022","30/11/2022","09017661000609",E300,SE,2706.58,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000528",E300,RJ,4.36,"100129","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2023","31/07/2023","09017661000447",E300,RS,130.3,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/08/2022","31/08/2022","09017661000609",E300,BA,5209.989999999999,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E300,MG,13505.700000000003,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000609",E300,MG,13703.19,"100102","6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
