"id_cnpj","reg","dt_ini","dt_fin","vl_tot_debitos","vl_tot_debitos_sped","diff_total_debito","vl_aj_debitos","vl_tot_aj_debitos","vl_estornos_cred","total_ajuste_debitos","vl_tot_creditos","vl_tot_creditos_sped","diff_tot_creditos","vl_aj_creditos","vl_tot_aj_creditos","vl_estornos_deb","total_ajuste_creditos","vl_sld_credor_ant_sped","vl_sld_credor_ant","diff_sld_credor_ant","vl_tot_ded","deb_esp","vl_apurado_no_periodo","apuracao_icms","id_importation","dt_created","dt_updated","year","month","day","hour","minute","rown"
"09017661000366",E100,"01/05/2023","31/05/2023",65263.97999999993,"65263,98",0.0000000000727596,"0,00",0.0,0.0,0.0,43925.55000000003,"43925,55",-0.0000000000291038,"0,00",0.0,0.0,0.0,"37433,06",-16094.63,60020.18,"0,00","0,00",21338.43,-16094.629999999997,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/08/2023","31/08/2023",125621.61000000041,"125621,61",-0.0000000004074536,"0",0.0,0.0,0.0,106401.87000000011,"106401,87",-0.0000000001164153,"0",19219.74,0.0,19219.74,"0","0.00",106401.87,"0","0",0.000000000003638,0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/05/2023","31/05/2023",77196.26999999996,"77196,27",0.0000000000436557,"0",0.0,0.0,0.0,58634.359999999986,"58634,36",0.0000000000145519,"0",0.0,0.0,0.0,"34779,17",-16217.26,74851.62,"0","0",18561.910000000003,-16217.259999999995,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/07/2023","31/07/2023",141081.11000000016,"141081,11",-0.000000000174623,"0",0.0,0.0,0.0,69739.63,"69739,63",0.0,"0",71341.48,0.0,71341.48,"0",-0.00,69739.63000000002,"0","0",-0.0000000000145519,-0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/01/2023","31/01/2023",81890.77999999997,"81890,78",0.0000000000291038,"0,00",0.0,0.0,0.0,73751.73000000001,"73751,73",-0.0000000000145519,"0,00",8139.05,0.0,8139.05,"0,00","0.00",73751.73,"0,00","0,00",0.0000000000027285,0.0000000000027285,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/07/2023","31/07/2023",75429.88999999988,"75429,89",0.0000000001164153,"239,67",354627.2,0.0,354866.87,71423.74999999997,"71423,75",0.0000000000291038,"52,48",117112.06,0.0,117164.54,"0","241708.47",-170284.72000000003,"0","0",241708.47000000003,241708.47000000003,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/07/2022","31/07/2022",385853.5699999991,"385853,57",0.0000000009313226,"0",45553.79,0.0,45553.79,431407.3599999995,"431407,36",0.0000000004656613,"0",0.0,0.0,0.0,"0","0.00",431407.36,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000366",E100,"01/07/2023","31/07/2023",64004.919999999955,"64004,92",0.0000000000436557,"0,00",0.0,0.0,0.0,33945.08000000003,"33945,08",-0.0000000000291038,"0,00",26888.05,0.0,26888.05,"3171,79",-0.00,33945.08,"0,00","0,00",3171.7899999999972,-0.0000000000027285,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/08/2023","31/08/2023",62141.4599999999,"62141,46",0.0000000001018634,"0",115077.61,0.0,115077.61,84432.09000000004,"84432,09",-0.0000000000436557,"0",92786.98,0.0,92786.98,"0","0.00",84432.08999999998,"0","0",0.0000000000145519,0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/02/2023","28/02/2023",61705.60999999989,"61705,61",0.0000000001091394,"0",0.0,0.0,0.0,42894.47999999999,"42894,48",0.0000000000145519,"0",18811.13,0.0,18811.13,"0",-0.00,42894.48000000001,"0","0",-0.000000000003638,-0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/11/2023","30/11/2023",50019.46000000004,"50019,46",-0.0000000000436557,"0",0.0,0.0,0.0,15300.360000000004,"15300,36",-0.000000000003638,"0",0.0,0.0,0.0,"0","34719.10",-19418.739999999998,"0","0",34719.1,34719.1,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/01/2023","31/01/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,"0,00","0.00",0.0,"0,00","0,00",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/06/2023","30/06/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,0.0,"0",0.0,"0",0.0,0.0,0.0,"0","0.00",0.0,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/02/2023","28/02/2023",134020.99999999997,"134021",0.0000000000291038,"0",0.0,0.0,0.0,92962.13999999996,"92962,14",0.0000000000436557,"0",41058.86,0.0,41058.86,"0","0.00",92962.14,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000177",E100,"01/07/2023","31/07/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,"0,00","0.00",0.0,"0,00","0,00",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/09/2023","30/09/2023",27081.769999999997,"27081,77",0.000000000003638,"0,00",0.0,0.0,0.0,32912.310000000034,"32912,31",-0.0000000000363798,"0,00",0.0,0.0,0.0,"1021,55",-6852.09,39764.399999999994,"0,00","0,00",-5830.539999999997,-6852.089999999997,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/01/2023","31/01/2023",294904.6100000001,"294904,61",-0.0000000001164153,"0",0.0,0.0,0.0,270025.7400000001,"270025,74",-0.0000000001164153,"0",24878.87,0.0,24878.87,"0","0.00",270025.74,"0","0",-0.000000000003638,-0.000000000003638,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/05/2023","31/05/2023",139444.64,"139444,64",0.0,"0,00",0.0,0.0,0.0,78460.53000000003,"78460,53",-0.0000000000291038,"0,00",60984.11,0.0,60984.11,"0,00","0.00",78460.52999999998,"0,00","0,00",0.0000000000145519,0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/10/2023","31/10/2023",42683.169999999984,"42683,17",0.0000000000145519,"0",0.0,0.0,0.0,39444.89,"39444,89",0.0,"0",0.0,0.0,0.0,"14256,4",-11018.12,50463.01,"0","0",3238.279999999999,-11018.12,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001257",E100,"01/11/2023","30/11/2023",56771.54999999996,"56771,55",0.0000000000436557,"0",0.0,0.0,0.0,22556.389999999978,"22556,39",0.0000000000218279,"0",34215.16,0.0,34215.16,"0","0.00",22556.39,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000609",E100,"01/11/2022","30/11/2022",694105.2200000026,"694105,22",-0.0000000026775524,"0",0.0,0.0,0.0,290676.58000000037,"290676,58",-0.000000000349246,"0",113351.05,0.0,113351.05,"290077,59",-0.00,290676.5800000001,"0","0",290077.58999999997,-0.0000000000582077,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000790",E100,"01/11/2023","30/11/2023",39700.219999999994,"39700,22",0.000000000007276,"0",0.0,0.0,0.0,13236.870000000003,"13236,87",-0.000000000001819,"0",24729.96,0.0,24729.96,"1733,39",-0.00,13236.87,"0","0",1733.3899999999994,-0.0000000000006821,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/06/2023","30/06/2023",38809.62999999999,"38809,63",0.000000000007276,"0",130751.3,0.0,130751.3,33415.700000000026,"33415,7",-0.0000000000291038,"0",136145.23,0.0,136145.23,"0",-0.00,33415.700000000026,"0","0",-0.0000000000291038,-0.0000000000291038,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/02/2023","28/02/2023",106707.46999999997,"106707,47",0.0000000000291038,"0",0.0,0.0,0.0,96022.17999999993,"96022,18",0.0000000000582077,"0",10685.29,0.0,10685.29,"0","0.00",96022.18,"0","0",0.000000000007276,0.000000000007276,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001257",E100,"01/10/2023","31/10/2023",10508.000000000005,"10508,00",-0.000000000005457,"0,00",56885.15,0.0,56885.15,54050.64999999995,"54050,65",0.0000000000509317,"0,00",0.0,0.0,0.0,"13342,50","13342.50",40708.15,"0,00","0,00",13342.499999999993,-0.000000000007276,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/04/2023","30/04/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,174.95000000000002,"174,95",-0.0000000000000284,"0",0.0,0.0,0.0,"903,2",-1078.15,1253.1000000000001,"0","0",-174.95,-1078.15,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/08/2023","31/08/2023",114593.78999999992,"114593,79",0.0000000000727596,"0,00",0.0,0.0,0.0,91910.82000000005,"91910,82",-0.0000000000436557,"0,00",22682.97,0.0,22682.97,"0,00",-0.00,91910.82000000002,"0,00","0,00",-0.0000000000145519,-0.0000000000145519,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/09/2023","30/09/2023",95537.26999999995,"95537,27",0.0000000000582077,"0,00",0.0,0.0,0.0,63895.19000000006,"63895,19",-0.0000000000582077,"0,00",31642.08,0.0,31642.08,"0,00","0.00",63895.19,"0,00","0,00",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/09/2023","30/09/2023",131222.34000000003,"131222,34",-0.0000000000291038,"270,44",184922.32,0.0,185192.76,171455.6100000003,"171455,61",-0.0000000003201421,"168,00",0.0,0.0,168.0,"144791,49","0.00",171455.61,"0,00","0,00",144791.49,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/04/2023","30/04/2023",1105845.8999999983,"1105845,9",0.0000000016298145,"0",0.0,3547.92,3547.92,194247.3100000002,"194247,31",-0.0000000002037268,"0",0.0,810229.38,810229.38,"0","104917.13",89330.18000000023,"0","0",104917.12999999977,104917.12999999977,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000870",E100,"01/05/2023","31/05/2023",39160.71999999999,"39160,72",0.0000000000145519,"0,00",0.0,0.0,0.0,43621.16000000004,"43621,16",-0.0000000000363798,"0,00",0.0,0.0,0.0,"11281,11",-15741.55,59362.71000000001,"0,00","0,00",-4460.440000000002,-15741.550000000003,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/11/2022","30/11/2022",80437.31999999989,"80437,32",0.0000000001164153,"0",0.0,258.07,258.07,30445.110000000055,"30445,11",-0.0000000000545697,"0",0.0,42618.77,42618.77,"0","7631.51",22813.599999999984,"0","0",7631.510000000017,7631.510000000017,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/08/2022","31/08/2022",903335.9200000085,"903335,92",-0.0000000084983185,"0",2898.2,0.0,2898.2,138977.2399999999,"138977,24",0.0000000000873115,"0",0.0,681552.88,681552.88,"0","85704.00",53273.23999999999,"0","0",85704.0,85704.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/05/2023","31/05/2023",729849.9999999997,"728600,55",-1249.4499999996042,"0",6950.23,2334.99,9285.22,103858.52000000014,"103858,52",-0.0000000001309672,"0",0.0,564302.67,564302.67,"0","69724.58",34133.940000000046,"0","0",69724.57999999996,69724.57999999996,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000285",E100,"01/04/2023","30/04/2023",123194.50999999992,"123194,51",0.0000000000727596,"0",0.0,0.0,0.0,108528.36000000006,"108528,36",-0.0000000000582077,"0",14666.15,0.0,14666.15,"0",-0.00,108528.36,"0","0",-0.000000000005457,-0.000000000005457,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/12/2023","31/12/2023",71853.91000000015,"71853,91",-0.0000000001455192,"0",0.0,0.0,0.0,29649.699999999997,"29649,7",0.000000000003638,"0",0.0,0.0,0.0,"0","42204.21",-12554.510000000006,"0","0",42204.21000000001,42204.21000000001,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/01/2023","31/01/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,157.7,"157,70",0.0,"0,00",0.0,0.0,0.0,"522,90","522.90",-365.2,"0,00","0,00",-157.7,-680.5999999999999,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/02/2023","28/02/2023",162715.4800000002,"162715,48",-0.0000000002037268,"101,42",0.0,0.0,101.42,170556.30999999994,"170556,33",0.020000000047730282,"63",0.0,0.0,63.0,"0",-7802.43,178358.75999999995,"0","0",-7802.429999999964,-7802.429999999964,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/01/2023","31/01/2023",49746.029999999955,"49746,03",0.0000000000436557,"0,00",0.0,0.0,0.0,38196.560000000034,"38196,56",-0.0000000000363798,"0,00",0.0,0.0,0.0,"13807,47","13807.47",24389.089999999997,"0,00","0,00",11549.470000000001,-2257.999999999998,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000447",E100,"01/07/2023","31/07/2023",135246.23000000016,"135246,23",-0.0000000001455192,"0",0.0,0.0,0.0,71590.79999999999,"71590,8",0.0000000000145519,"0",63655.43,0.0,63655.43,"0","0.00",71590.79999999999,"0","0",0.000000000007276,0.000000000007276,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000410",E100,"20/10/2023","31/10/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,0.0,"0",0.0,"0",0.0,0.0,0.0,"0","0.00",0.0,"0","0",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001095",E100,"01/03/2023","31/03/2023",82466.42000000007,"82466,42",-0.0000000000727596,"0",0.0,0.0,0.0,90025.75000000006,"90025,75",-0.0000000000582077,"0",0.0,0.0,0.0,"73220,52",-80779.85,170805.6,"0","0",-7559.330000000002,-80779.85,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000102",E100,"01/02/2023","28/02/2023",79665.21999999991,"79665,22",0.0000000000873115,"0,00",92224.99,0.0,92224.99,39372.319999999985,"39372,32",0.0000000000145519,"0,00",132517.89,0.0,132517.89,"0,00","0.00",39372.32,"0,00","0,00",0.0,0.0,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661001176",E100,"01/08/2023","31/08/2023",0.0,"0,00",0.0,"0,00",0.0,0.0,0.0,51953.909999999996,"51953,91",0.000000000007276,"0,00",0.0,0.0,0.0,"0,00",-51953.91,103907.82,"0,00","0,00",-51953.91,-51953.91,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000339",E100,"01/09/2023","30/09/2023",0.0,"0",0.0,"0",0.0,0.0,0.0,224.59,"224,59",0.0,"0",0.0,0.0,0.0,"1595,07",-1819.66,2044.2499999999998,"0","0",-224.59,-1819.6599999999999,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/07/2022","31/07/2022",561308.1299999959,"561308,13",0.0000000040745363,"0",1800.86,19243.66,21044.52,110583.5700000003,"110583,57",-0.0000000002910383,"0",0.21,418514.80000000005,418515.01000000007,"0","0.00",110583.57,"0","0",53254.06999999995,53254.06999999995,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000951",E100,"01/07/2023","31/07/2023",93785.16000000002,"93785,16",-0.0000000000145519,"0",0.0,0.0,0.0,44496.40000000003,"44496,4",-0.0000000000291038,"0",0.0,0.0,0.0,"1231,63","48057.13",-3560.730000000003,"0","0",49288.76,48057.130000000005,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"35068230000258",E100,"01/02/2023","28/02/2023",587780.5399999997,"587780,54",0.000000000349246,"0",614.8,1886.0,2500.8,135478.5299999998,"135478,53",0.0000000002037268,"0",0.0,399031.09,399031.09,"20936,5","34835.22",100643.30999999997,"0","0",55771.72000000003,34835.22000000003,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
"09017661000528",E100,"01/06/2023","30/06/2023",109504.3600000001,"109504,36",-0.0000000001018634,"0,00",136145.23,0.0,136145.23,151568.61000000002,"151568,61",-0.0000000000291038,"0,00",0.0,0.0,0.0,"156382,26",-62301.28,213869.88999999996,"0,00","0,00",94080.98000000004,-62301.27999999997,"6601c26ae4d1f54a569c6d53","2024-03-25 18:49","2024-03-25 18:49",2024,3,25,18,49,1
